GrpId,ArtId,ArtPath,TitleId,AltTitleId,FlavorTextId,ReminderTextId,TypeTextId,SubtypeTextId,ArtistCredit,ArtSize,Rarity,ExpansionCode,DigitalReleaseSet,IsToken,IsPrimaryCard,IsDigitalOnly,IsRebalanced,RebalancedCardGrpId,DefunctRebalancedCardGrpId,AlternateDeckLimit,CollectorNumber,CollectorMax,UsesSideboard,OldSchoolManaText,LinkedFaceType,RawFrameDetail,Watermark,TextChangeData,Power,Toughness,Colors,ColorIdentity,FrameColors,IndicatorColors,Types,Subtypes,Supertypes,AbilityIds,HiddenAbilityIds,LinkedFaceGrpIds,LinkedAbilityTemplateCardGrpIds,AbilityIdToLinkedTokenGrpId,AbilityIdToLinkedConjurations,KnownSupportedStyles,AdditionalFrameDetails,ExtraFrameDetails,Tags,Order_LandLast,Order_ColorOrder,Order_CreaturesFirst,Order_ManaCostDifficulty,Order_CMCWithXLast,Order_Title,Order_MythicToCommon,Order_BasicLandsFirst
81950,432124,,614467,0,1,0,10,0,Brian Valeza,0,3,Y22,Y22-SNC,0,1,1,0,0,0,0,13,30,0,o1oGoG,0,G,,,,,5,5,5,,4,,,152650,,,,,,DA,,,,0,4,1,2,3,giantregrowth,2,1
81951,432123,,614469,0,1,0,9,426,Julie Dillon,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,14,30,0,o1oG,0,G,,,,,5,5,5,,3,6,,"1570,152651:614471,152652",,,,,"152651:1:82023,152651:1:82025,152651:1:82033,152651:1:82026,152651:1:82029,152651:1:82030,152651:1:82031,152651:1:82021,152651:1:82022,152651:1:82032,152651:1:82028,152651:1:82024,152651:1:82034,152651:1:82027,152651:1:82035",DA,,,,0,4,1,1,2,looseinthepark,1,1
81952,432109,,614473,0,1,0,8,557634,Jodie Muir,0,3,Y22,Y22-SNC,0,1,1,0,0,0,0,15,30,0,o1oG,0,G,,,1,3,5,5,5,,2,"39,297",,"152653,152654",,,,,,DA,,,,0,4,0,1,2,menageriecurator,2,1
81953,432112,,614476,0,614477,0,9,0,Fajareka Setiawan,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,16,30,0,o3oGoW,0,GW gold,,,,,"5,1","5,1","5,1",,3,,,152987,,,,,,DA,gold,,,0,13,1,2,5,arminggala,1,1
81954,432101,,614479,0,1,0,8,46450,Francisco Miyara,0,5,Y22,Y22-SNC,0,1,1,0,0,0,0,17,30,0,oRoGoW,0,Z gold (Gold_Cabaretti) mark,Cabaretti_Z,,3,4,"5,4,1","5,4,1","5,4,1",,2,"27,23",,152656,,,,,,DA,"gold,has mark,(gold_cabaretti) mark",,,0,18,0,3,3,backalleygardener,0,1
81955,432114,,614481,0,1,0,9,0,Jokubas Uogintas,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,18,30,0,o1oBoR,0,BR gold,,,,,"3,4","3,4","3,4",,3,,,152657,"152986:614482,183",,,152986:80543,,DA,gold,,,0,9,1,2,3,bankjob,1,1
81956,432103,,614483,0,1,0,10,0,David Astruga,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,19,30,0,oUoB,0,UB gold,,,,,"2,3","2,3","2,3",,4,,,"152659,152660","1142,152658",,,,"152660:1:82013,152660:1:82018,152660:1:81994,152660:1:82000,152660:1:82001,152660:1:82005,152660:1:82012,152660:1:82036,152660:1:82006,152660:1:82008,152660:1:82002,152660:1:81992,152660:1:81991,152660:1:81993,152660:1:82052",DA,gold,,,0,7,1,2,2,bindtosecrecy,1,1
81957,432113,,614487,0,1,0,10,0,Borja Pindado,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,20,30,0,oWoU,0,WU gold,,,,,"1,2","1,2","1,2",,4,,,152662,152661,,,,,DA,gold,,,0,5,1,2,2,brokerssafeguard,1,1
81958,432111,,614490,0,614491,0,9,0,Gaboleps,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,21,30,0,oRoRoG,0,RG gold,,,,,"4,5","4,5","4,5",,3,,,152663,,,,,,DA,gold,,,0,11,1,3,3,cabarettirevels,1,1
81959,432100,,614493,0,1,0,8,267930,Randy Vargas,0,5,Y22,Y22-SNC,0,1,1,0,0,0,0,22,30,0,oWoUoB,0,Z gold (Gold_Obscura) mark,Obscura_Z,,2,1,"3,2,1","3,2,1","3,2,1",,2,"117,78",,"149374:614494,152664",,,,,,DA,"gold,has mark,(gold_obscura) mark",,,0,15,0,3,3,divineroffates,0,1
81960,432102,,614496,0,1,0,8,561,Gaboleps,0,5,Y22,Y22-SNC,0,1,1,0,0,0,0,23,30,0,oBoRoG,0,Z gold (Gold_Riveteers) mark,Riveteers_Z,,4,3,"3,5,4","3,5,4","3,5,4",,2,18,,"152667:614500,152665",152666,,,152666:81972,,DA,"gold,has mark,(gold_riveteers) mark",,,0,17,0,3,3,effluencedevourer,0,1
81961,432106,,614501,0,614502,0,8,267930,Darren Tan,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,24,30,0,o1oWoU,0,WU gold,,,2,2,"1,2","1,2","1,2",,2,"117,78",,164704:673958,,,,,,DA,gold,,,0,5,0,2,3,obscurapolymorphist,1,1
81962,432099,,614505,0,1,0,8,28779,Igor Grechanyi,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,25,30,0,oRoG,0,RG gold,,,3,2,"4,5","4,5","4,5",,2,"14,77",,165177:677251,165176,,,165176:80543,,DA,gold,,,0,11,0,2,2,racketeerboss,1,1
81963,432107,,614509,0,1,0,8,22710,Nestor Ossandon Leal,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,26,30,0,oBoR,0,BR gold,,,3,1,"3,4","3,4","3,4",,2,"278,77",,"142,152671:614511,152672",,,,,,DA,gold,,,0,9,0,2,2,riveteersprovocateu,1,1
81964,432105,,614513,0,1,0,8,567024,Fariba Khamseh,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,27,30,0,oGoW,0,GW gold,,,2,2,"5,1","5,1","5,1",,2,"14,297",,152674:614516,152673,,,152673:80540,,DA,gold,,,0,13,0,2,2,ropelineattendant,1,1
81965,432096,,614517,0,1,0,8,285912,Ilse Gort,0,5,Y22,Y22-SNC,0,1,1,0,0,0,0,28,30,0,oGoWoU,0,Z gold (Gold_Brokers) mark,Brokers_Z,,3,3,"5,2,1","5,2,1","5,2,1",,2,"55,77",,"152675:614544,152676:614521",152661,,,,,DA,"gold,has mark,(gold_brokers) mark",,,0,19,0,3,3,sparasbodyguard,0,1
81966,432097,,614522,0,1,0,8,272707,Cristi Balanescu,0,5,Y22,Y22-SNC,0,1,1,0,0,0,0,29,30,0,oUoBoR,0,Z gold (Gold_Maestros) mark,Maestros_Z,,3,3,"3,4,2","3,4,2","3,4,2",,2,"74,5",,152677:614524,,,,,,DA,"gold,has mark,(gold_maestros) mark",,,0,16,0,3,3,spelldrainassassin,0,1
81967,432098,,614525,0,1,0,8,266721,Bastien L. Deharme,0,4,Y22,Y22-SNC,0,1,1,0,0,0,0,30,30,0,o2oUoB,0,UB gold,,,4,5,"2,3","2,3","2,3",,2,"74,56",,"8,143868,164705:673960",,,,,164705:2:82004,DA,gold,,,0,7,0,2,4,syndicaterecruiter,1,1
81968,404115,,497,0,1,0,261612,497,Winona Nelson,1,0,Y22,Y22-SNC,1,0,0,0,0,0,0,107,,0,,0,"W token, has text box",,,4,4,,,1,,2,1,,"8,15",,,,,,,,,,,,,,,,,
81969,401246,,76298,0,1,0,261612,262986,Min Yum,0,0,Y22,Y22-SNC,1,0,0,0,0,0,0,108,,0,,0,"W token, FULL text box",,,3,4,,,1,,2,"81,1",,"8,103638:236525",,,,,,DA,,,,,,,,,,,
81970,420372,,333,0,1,0,261612,333,Kari Christensen,2,0,Y22,Y22-SNC,1,0,0,0,0,0,0,109,,0,,0,"W token, no text box",,,1,1,,,1,,2,39,,,,,,,,DA,,,,,,,,,,,
81971,410378,,572,0,1,0,261612,572,Anna Steinbauer,2,0,Y22,Y22-SNC,1,0,0,0,0,0,0,110,,0,,0,"B token, no text box",,,2,2,,,3,,2,81,,,,,,,,DA,,,,,,,,,,,
81972,128391,,1012,0,1,0,261612,1012,Daniel Ljunggren,2,0,Y22,Y22-SNC,1,0,0,0,0,0,0,111,,0,,0,"G token, no text box",,,*,*,,,5,,2,51,,,,,,,,,,,,,,,,,,,
81973,402842,,2715,0,1,0,261612,2715,Joseph Meehan,2,0,Y22,Y22-SNC,1,0,0,0,0,0,0,112,,0,,0,"G token, no text box",,,1,1,,,5,,2,84,,,,,,,,,,,,,,,,,,,
81974,162417,,2043,0,1,0,262411,2043,Igor Kieryluk,2,0,Y22,Y22-SNC,1,0,0,0,0,0,0,113,,0,,0,"A token, no text box",,,1,1,,,,,"1,2",332,,,,,,,,DA,,,,,,,,,,,
81975,414943,,436926,0,1,0,8,436927,Ryan Pancoast,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,31,,0,o3oWoW,0,W,,,2,6,1,1,1,,2,"1,16",,"8,3,138328,138329:436930",,,,,,DA,,,,,,,,,,,
81976,162470,,50918,0,1,0,8,497,Volkan Baga,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,32,,0,o3oWoW,0,W,,,2,1,1,1,1,,2,1,,"8,15,12,76693,2433",,,,76693:81974,,DA,,,,,,,,,,,
81977,400914,,76298,0,1,0,8,497,Min Yum,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,33,,0,o3oWoW,0,W,,,3,4,1,1,1,,2,1,,"8,103638:236525,88122",,,,,,DA,,,,,,,,,,,
81978,409127,,351668,0,1,0,8,497,Johannes Voss,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,34,,0,o2oW,0,W,,,2,2,1,1,1,,2,1,,"8,133622,133624:351671",,,,,,DA,,,,,,,,,,,
81979,141525,,40011,0,40012,0,8,497,Scott Chou,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,35,,0,o1oWoW,0,W,,,3,3,1,1,1,,2,1,,"8,90757:324761",,,,,,DA,,,,,,,,,,,
81980,419481,,529740,0,1,0,8,497,Irina Nordsol,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,36,,0,o2oWoWoW,2,W front side TDFC,,,3,3,1,1,1,,2,1,,"8,3,2655,145163:529742",,81981,,,,DA,,,,,,,,,,,
81981,419482,,529743,0,1,0,8,497,Irina Nordsol,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,36,,0,,1,W back side TDFC,,,*,*,1,1,1,1,2,1,,"8,2655,94948:529744,145164:529746",,81980,,,,DA,,,,,,,,,,,
81982,403235,,229426,0,1,0,8,497,Volkan Baga,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,37,,0,o1oWoW,0,W,,,3,3,1,1,1,,2,1,,"8,119087,119083:240147",,,,119087:81968,,DA,,,,,,,,,,,
81983,416772,,477045,0,1,0,8,314311,Ryan Pancoast,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,38,,0,o1oWoW,0,W,,,3,3,1,1,1,,2,"1,77",,"8,139851:477047",140206:477047,,,,,DA,,,,,,,,,,,
81984,416770,,477049,0,1,0,8,436927,Chris Rahn,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,39,,0,o2oW,0,W,,,2,4,1,1,1,,2,"1,16",,"8,139852,139853",,,,,,DA,,,,,,,,,,,
81985,407735,,429955,0,429956,0,8,497,Simon Dominic,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,40,,0,oW,0,W,,,1,1,1,1,1,,2,1,,"8,15",,,,,,DA,,,,,,,,,,,
81986,403311,,2686,0,227059,0,8,497,Donato Giancola,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,41,,0,o3oWoW,0,W,,,4,4,1,1,1,,2,1,,"8,15",,,,,,DA,,,,,,,,,,,
81987,419474,,529809,0,529810,0,8,497,David Rapoza,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,42,,0,o3oWoW,0,W,,,3,3,1,1,1,,2,1,,"8,145182:529812",,,,,,DA,,,,,,,,,,,
81988,416763,,477076,0,477077,0,8,314311,Jason Rainville,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,43,,0,o3oW,0,W,,,3,2,1,1,1,,2,"1,77",,"139864,8",,,,,,DA,,,,,,,,,,,
81989,416442,,477961,0,477962,0,8,436927,Tran Nguyen,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,44,,0,o4oWoW,0,W,,,4,5,1,1,1,,2,"1,16",,"8,12,1464",,,,1464:81968,,DA,,,,,,,,,,,
81990,417010,,477988,0,477989,0,8,497,Anna Steinbauer,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,45,,0,o1oW,0,W,,,1,3,1,1,1,,2,1,,"8,140196:477991",,,,,,DA,,,,,,,,,,,
81991,421165,,545765,0,1,0,9,426,Anato Finnstark,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,46,,0,o1oU,0,U,,,,,2,2,2,,3,6,,"1027,18784:545766,64504",,,,,,DA,,,,,,,,,,,
81992,419495,,529899,0,529900,0,9,426,Tran Nguyen,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,47,,0,o1oU,0,U,,,,,2,2,2,,3,6,,"1027,145207:529902,88178",,,,,,DA,,,,,,,,,,,
81993,400818,,76450,0,76452,0,8,263162,Deruchenko Alexander,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,48,,0,o3oU,0,U,,,2,4,2,2,2,,2,"339,16",,88045:693573,,,,,,DA,,,,,,,,,,,
81994,416776,,21283,0,477235,0,16,0,Donato Giancola,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,49,,0,o1oU,0,U,,,,,2,2,2,,10,,,4611,,,,,,DA,,,,,,,,,,,
81995,415005,,437260,0,1,0,8,261834,Anna Steinbauer,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,51,,0,o1oB,0,B,,,1,2,3,3,3,,2,"39,56",,138424:437262,,,,,,DA,,,,,,,,,,,
81996,161746,,49666,0,49667,0,8,272488,Bastien L. Deharme,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,52,,0,o1oB,0,B,,,3,1,3,3,3,,2,"74,78",,"102855,3359",,,,,,DA,,,,,,,,,,,
81997,405004,,279642,0,1,0,8,261834,Dmitry Burmak,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,53,,0,o4oB,0,"B, b/r guildmark",Rakdos,,3,2,3,3,3,,2,"39,56",,"122005,122006:279645",,,,,,DA,"has mark,b/r guildmark",,,,,,,,,,
81998,409052,,351839,0,351840,0,8,266721,Igor Kieryluk,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,54,,0,o1oBoB,0,B,,,2,3,3,3,3,,2,"74,56",,"8,92970:351841",,,,,,DA,,,,,,,,,,,
81999,409051,,351843,0,351844,0,8,50899,Robbie Trevino,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,55,,0,o3oBoB,0,B,,,3,3,3,3,3,,2,"39,78",,133582:351846,,,,133582:81971,,DA,,,,,,,,,,,
82000,413104,,49074,0,428118,0,10,0,Lars Grant-West,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,56,,0,o1oB,0,B,,,,,3,3,3,,4,,,62532,,,,,,DA,,,,,,,,,,,
82001,147401,,42857,0,42858,0,8,261834,Jesper Ejsing,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,57,,0,o1oB,0,B,,,2,1,3,3,3,,2,"39,56",,100563:327902,,,,,,DA,,,,,,,,,,,
82002,421206,,545952,0,545953,0,8,1128,Ilse Gort,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,58,,0,o2oB,0,B,,,2,2,3,3,3,,2,8,,"8,146664:545955",,,,,,DA,,,,,,,,,,,
82003,417769,,47806,0,1,0,9,0,Manuel Castañón,0,5,Y22,Y22-SNC,0,0,0,0,0,0,0,59,,0,o2oBoB,0,B,,,,,3,3,3,,3,,,132646:333403,"132642:333397,61955:37502,61956:1652,61957:333401",,,,,DA,,,,,,,,,,,
82004,423690,,567257,0,1,0,10,0,Greg Staples,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,60,,0,o2oB,0,B (Black_Maestros) mark,Maestros_B,,,,3,3,3,,4,,,"149393,149419",,,,,,DA,"has mark,(black_maestros) mark",,,,,,,,,,
82005,412805,,428124,0,428125,0,8,873,Milivoj Ćeran,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,61,,0,o1oB,0,B,,,2,2,3,3,3,,2,42,,137230:428127,,,,,,DA,,,,,,,,,,,
82006,409050,,351867,0,1,0,8,385,Caio Monteiro,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,62,,0,o2oB,0,B,,,2,2,3,3,3,,2,12,,"8,133429:725153",,,,,,DA,,,,,,,,,,,
82007,418842,,498665,0,498667,0,8,498666,Anna Pavleeva,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,63,,0,o1oB,0,B,,,1,3,3,3,3,,2,"394,56",,143719:498669,183,,,143719:77381,,DA,,,,,,,,,,,
82008,161950,,50540,0,50541,0,8,572,Deruchenko Alexander,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,64,,0,o2oB,0,B,,,1,1,3,3,3,,2,81,,100098:322037,,,,,,DA,,,,,,,,,,,
82009,414988,,437338,0,437339,0,8,264367,Scott Murphy,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,65,,0,o1oB,0,B,,,2,1,3,3,3,,2,"74,16",,138445:437341,,,,,,DA,,,,,,,,,,,
82010,159401,,47853,0,47854,0,8,266729,Igor Kieryluk,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,66,,0,o1oB,0,B,,,1,1,3,3,3,,2,"74,77",,76810:333449,,,,,,DA,,,,,,,,,,,
82011,419565,,530117,0,530118,0,8,261834,Tyler Walpole,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,67,,0,o2oB,0,B,,,1,3,3,3,3,,2,"39,56",,145272,,,,,,DA,,,,,,,,,,,
82012,402469,,272743,0,273834,0,10,0,Randy Vargas,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,68,,0,oB,0,"B, b/g guildmark",,,,,3,3,3,,4,,,121477,,,,,,DA,"has mark,b/g guildmark",,,,,,,,,,
82013,129152,,2416,0,2417,0,8,265641,Austin Hsu,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,69,,0,o1oB,0,B,,,1,1,3,3,3,,2,"63,77",,1188:234559,,,,,,DA,,,,,,,,,,,
82014,419575,,530147,0,530148,0,8,266729,Kari Christensen,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,70,,0,o1oB,0,B,,,3,3,3,3,3,,2,"74,77",,"145282:530150,76810:530151",,,,145282:81970,,DA,,,,,,,,,,,
82015,145902,,41121,0,41122,0,8,261834,Cynthia Sheppard,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,71,,0,o1oB,0,B,,,2,2,3,3,3,,2,"39,56",,19490,,,,,,DA,,,,,,,,,,,
82016,414224,,433868,0,1,0,8,261834,Evyn Fong,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,72,,0,oB,0,B,,,1,1,3,3,3,,2,"39,56",,"7,137919:433870,137920:433872",,,,,,DA,,,,,,,,,,,
82017,406542,,336519,0,336520,0,8,31786,Wisnu Tan,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,73,,0,o5oB,0,B,,,4,5,3,3,3,,2,"32,77",,88159:336521,,,,,,DA,,,,,,,,,,,
82018,418458,,487543,0,497236,0,16,0,James Paick,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,74,,0,o1oB,0,B,,,,,3,3,3,,10,,,141705,,,,,,DA,,,,,,,,,,,
82019,409054,,351911,0,351912,0,8,265796,Karl Kopinski,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,75,,0,o4oB,0,B,,,4,4,3,3,3,,2,"221,77",,133600:351914,,,,,,DA,,,,,,,,,,,
82020,418846,,498749,0,498750,0,8,498559,Simon Dominic,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,76,,0,o2oB,0,B,,,2,2,3,3,3,,2,"256,56",,"1,143666:498751",,,,,,DA,,,,,,,,,,,
82021,412837,,229667,0,428324,0,8,1525,Zezhou Chen,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,77,,0,o3oG,0,G,,,4,3,5,5,5,,2,13,,1026:240431,,,,,,DA,,,,,,,,,,,
82022,405038,,279856,0,279857,0,8,738,Lars Grant-West,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,78,,0,o2oGoG,0,G,,,4,4,5,5,5,,2,55,,87941:279858,,,,,,DA,,,,,,,,,,,
82023,413140,,428339,0,428341,0,8,428340,Jesper Ejsing,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,79,,0,o3oG,0,G,,,4,4,5,5,5,,2,"79,9",,137293:428343,,,,,,DA,,,,,,,,,,,
82024,404167,,227399,0,227400,0,8,265868,Grzegorz Rutkowski,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,80,,0,o3oG,0,G,,,4,2,5,5,5,,2,"25,77",,96651:239746,,,,,,DA,,,,,,,,,,,
82025,417802,,488603,0,488605,0,8,488604,Forrest Imel,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,81,,0,o2oGoG,0,G,,,4,4,5,5,5,,2,"55,23",,"13,142025",,,,,,DA,,,,,,,,,,,
82026,414509,,434031,0,1,0,8,173539,Jonathan Kuo,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,82,,0,o3oG,0,G,,,2,2,5,5,5,,2,342,,"1,137971:434033",,,,,,DA,,,,,,,,,,,
82027,402781,,181896,0,181897,0,8,173539,Joseph Meehan,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,83,,0,o3oGoG,0,G,,,4,4,5,5,5,,2,342,,117128:239070,,,,117128:81973,,DA,,,,,,,,,,,
82028,414169,,434213,0,434214,0,8,1143,Jason A. Engle,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,84,,0,o3oG,0,G,,,4,4,5,5,5,,2,80,,"15,138039:434216",,,,,,DA,,,,,,,,,,,
82029,409505,,18335,0,1914,0,8,11842,Rudy Siswanto,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,85,,0,o3oG,0,G,,,2,2,5,5,5,,2,275,,88808:297673,,,,,,DA,,,,,,,,,,,
82030,413842,,434042,0,434043,0,8,439,Randy Vargas,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,86,,0,o3oG,0,G,,,3,3,5,5,5,,2,14,,137974:434045,,,,,,DA,,,,,,,,,,,
82031,402097,,1103,0,173938,0,8,173539,Lius Lasahido,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,87,,0,o4oG,0,G,,,4,4,5,5,5,,2,342,,76869:238479,,,,,,DA,,,,,,,,,,,
82032,421297,,546433,0,546434,0,8,4140,Nicholas Gregory,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,88,,0,o2oG,0,G,,,3,2,5,5,5,,2,146,,17519:546435,,,,,,DA,,,,,,,,,,,
82033,402934,,181912,0,181913,0,8,173539,Jakub Kasper,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,89,,0,o1oGoG,0,G,,,3,4,5,5,5,,2,342,,89285:239086,,,,,,DA,,,,,,,,,,,
82034,406611,,336764,0,336765,0,8,561,Zezhou Chen,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,90,,0,o4oG,0,G,,,5,3,5,5,5,,2,18,,10,,,,,,DA,,,,,,,,,,,
82035,402912,,181919,0,181920,0,8,264836,Raymond Swanland,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,91,,0,o3oG,0,G,,,3,3,5,5,5,,2,"46,61",,"117135:448744,117136:448746",,,,,,DA,,,,,,,,,,,
82036,413902,,434102,0,434103,0,8,50899,Joe Slucher,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,92,,0,o1oUoB,0,UB gold,,,0,3,"2,3","2,3","2,3",,2,"39,78",,"1186,137994:434105",,,,,,DA,gold,,,,,,,,,,
82037,405147,,229765,0,229766,0,7,0,Nic Klein,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,93,,0,o3,0,A,,,,,,,,,1,,,119134,,,,,,DA,,,,,,,,,,,
82038,400403,,489,0,1,0,7,490,Titus Lunter,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,94,,0,o3,0,A vehicle,,,4,4,,,,,1,331,,"77010:236358,76645",,,,,,DA,,,,,,,,,,,
82039,404315,,229772,0,229773,0,261533,2589,Alayna Danner,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,95,,0,o2,0,A,,,1,3,,,,,"1,2",37,,"88237:240563,62127",,,,,,DA,,,,,,,,,,,
82040,162329,,51533,0,51534,0,261533,8975,Izzy,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,96,,0,o3,0,A,,,2,2,,,,,"1,2",144,,"88132:235760,17519:235762",,,,,,DA,,,,,,,,,,,
82041,405248,,229776,0,229777,0,7,0,Adam Paquette,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,97,,0,o1,0,A,,,,,,,,,1,,,"21074,119139:240577",,,,,,DA,,,,,,,,,,,
82042,404194,,24551,0,1186,0,7,0,Volkan Baga,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,98,,0,o5,0,A,,,,,,,,,1,,,4957,,,,,,DA,,,,,,,,,,,
82043,409938,,414358,0,1,0,7,414359,Lindsey Look,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,99,,0,o2,0,A,,,,,,,,,1,363,,"86788:414360,88207:414361,136278:414362",,,,,,DA,,,,,,,,,,,
82044,406689,,336956,0,336957,0,7,0,Daniel Ljunggren,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,100,,0,o2,0,A,,,,,,,,,1,,,"86788:336958,133175:336960",,,,,,DA,,,,,,,,,,,
82045,409780,,414367,0,1,0,7,0,Jenn Ravenna,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,101,,0,o3,0,A,,,,,,,,,1,,,"88237:414368,136279,2374",,,,,,DA,,,,,,,,,,,
82046,421364,,546581,0,546582,0,7,0,Leanna Crossan,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,102,,0,o3,0,A,,,,,,,,,1,,,"1055,3593",,,,,,DA,,,,,,,,,,,
82047,162582,,51555,0,51556,0,7,0,Sean Murray,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,103,,0,o2,0,A,,,,,,,,,1,,,"103456,103457:235789",,,,,,DA,,,,,,,,,,,
82048,127468,,2024,0,10644,0,7,0,John Avon,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,104,,0,o2,0,A,,,,,,,,,1,,,"86788:235820,1962",,,,,,DA,,,,,,,,,,,
82049,419730,,530660,0,530661,0,7,0,Joe Slucher,0,2,Y22,Y22-SNC,0,0,0,0,0,0,0,105,,0,o2,0,A,,,,,,,,,1,,,145460:530663,,,,,,DA,,,,,,,,,,,
82050,413247,,489119,0,1,0,7,919,YW Tang,0,3,Y22,Y22-SNC,0,0,0,0,0,0,0,106,,0,o1,0,A,,,,,,,,,1,28,,"4762,142200,1319",,,,,,DA,,,,,,,,,,,
82051,418991,,499315,0,499316,0,267650,0,Johannes Voss,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,107,,0,,0,C land,,,,,,,,,"1,5",,,"1152,143969:499318",183,,,143969:77381,,DA,,,,,,,,,,,
82052,418493,,10783,0,488059,0,8,10784,Volkan Baga,0,4,Y22,Y22-SNC,0,0,0,0,0,0,0,50,,0,o3oU,0,"U, (Blue_JUD) mark",JUD Judgment,,2,2,2,2,2,,2,163,,"8,90136:288066",,,,,,DA,"has mark,(blue_jud) mark",,,,,,,,,,
